cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6533441,SNI20220524-1017,24/5/2022,Print,SNI20220524-1017,7172,SNI-226,,,IDR,"Rp699.762,32",699762.32,,69344,,,699762.32
6533442,SNI20220524-1018,24/5/2022,Print,SNI20220524-1018,SNI-475,SNI-475,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6533443,SNI20220524-1019,24/5/2022,Print,SNI20220524-1019,SNI-918,SNI-918,,,IDR,"Rp28.087.707,93",28087707.93,,2783467,,,28087707.93
6533444,SNI20220524-1020,24/5/2022,Print,SNI20220524-1020,SNI-380,SNI-380,,,IDR,"Rp39.199.682,28",39199682.28,,3884653,,,39199682.28
6533445,SNI20220524-1021,24/5/2022,Print,SNI20220524-1021,SNI-985,SNI-985,,,IDR,"Rp29.111.553,90",29111553.9,,2884928,,,29111553.9
6533446,SNI20220524-1022,24/5/2022,Print,SNI20220524-1022,138116,SNI-356,,,IDR,"Rp774.471,94",774471.94,,76749,,,774471.94
6533447,SNI20220524-1023,24/5/2022,Print,SNI20220524-1023,SNI-348,SNI-348,,,IDR,"Rp17.567.115,62",17567115.62,,1740885,,,17567115.62
6533448,SNI20220524-1024,24/5/2022,Print,SNI20220524-1024,SNI-122,SNI-122,,,IDR,"Rp17.422.081,84",17422081.84,,1726514,,,17422081.84
6533449,SNI20220524-1025,24/5/2022,Print,SNI20220524-1025,SNI-426,SNI-426,,,IDR,"Rp14.155.438,10",14155438.1,,1402790,,,14155438.1
6533423,SNI20220524-998,24/5/2022,Print,SNI20220524-998,SNI-453,SNI-453,,,IDR,"Rp1.916.429,98",1916429.98,,189918,,,1916429.98
6533424,SNI20220524-999,24/5/2022,Print,SNI20220524-999,SNI-400,SNI-400,,,IDR,"Rp226.825,64",226825.64,,22478,,,226825.64
6533450,SNI20220525-1026,25/5/2022,Print,SNI20220525-1026,SNI-112,SNI-112,,,IDR,"Rp272.189,52",272189.52,,26970,,,272189.52
6533451,SNI20220525-1027,25/5/2022,Print,SNI20220525-1027,SNI-009,SNI-061,,,IDR,"Rp136.109,27",136109.27,,13487,,,136109.27
6533452,SNI20220525-1028,25/5/2022,Print,SNI20220525-1028,SNI-893,SNI-893,,,IDR,"Rp71.144,56",71144.56,,7048,,,71144.56
6533453,SNI20220525-1029,25/5/2022,Print,SNI20220525-1029,SNI-026,SNI-026,,,IDR,"Rp413.815,70",413815.7,,41009,,,413815.7
6533454,SNI20220525-1030,25/5/2022,Print,SNI20220525-1030,5481,SNI-293,,,IDR,"Rp272.191,56",272191.56,,26974,,,272191.56
6533455,SNI20220525-1031,25/5/2022,Print,SNI20220525-1031,18796,SNI-298,,,IDR,"Rp637.965,58",637965.58,,63219,,,637965.58
6533456,SNI20220525-1032,25/5/2022,Print,SNI20220525-1032,SNI-029,SNI-029,,,IDR,"Rp272.191,56",272191.56,,26974,,,272191.56
6533457,SNI20220525-1033,25/5/2022,Print,SNI20220525-1033,93966,SNI-486,,,IDR,"Rp190.160,68",190160.68,,18841,,,190160.68
6533458,SNI20220525-1034,25/5/2022,Print,SNI20220525-1034,20221,SNI-004,,,IDR,"Rp411.553,22",411553.22,,40781,,,411553.22
6533459,SNI20220525-1035,25/5/2022,Print,SNI20220525-1035,35602,SNI-924,,,IDR,"Rp317.555,48",317555.48,,31468,,,317555.48
6533460,SNI20220525-1036,25/5/2022,Print,SNI20220525-1036,SNI-925,SNI-925,,,IDR,"Rp64.431,66",64431.66,,6384,,,64431.66
6533461,SNI20220525-1037,25/5/2022,Print,SNI20220525-1037,SNI-913,SNI-913,,,IDR,"Rp272.189,52",272189.52,,26970,,,272189.52
6533462,SNI20220525-1038,25/5/2022,Print,SNI20220525-1038,48478,SNI-557,,,IDR,"Rp783.993,70",783993.7,,77693,,,783993.7
6533463,SNI20220525-1039,25/5/2022,Print,SNI20220525-1039,SNI-914,SNI-914,,,IDR,"Rp1.487.807,56",1487807.56,,147440,,,1487807.56
6533464,SNI20220525-1040,25/5/2022,Print,SNI20220525-1040,SNI-078,SNI-078,,,IDR,"Rp5.444.398,65",5444398.65,,539534,,,5444398.65
6533465,SNI20220525-1041,25/5/2022,Print,SNI20220525-1041,JBR-256,SNI-138,,,IDR,"Rp1.959.985,28",1959985.28,,194234,,,1959985.28
6533466,SNI20220525-1042,25/5/2022,Print,SNI20220525-1042,SNI-255,SNI-255,,,IDR,"Rp966.685,34",966685.34,,95798,,,966685.34
6533467,SNI20220525-1043,25/5/2022,Print,SNI20220525-1043,SNI-960,SNI-960,,,IDR,"Rp12.413.231,35",12413231.35,,1230139,,,12413231.35
6533468,SNI20220525-1044,25/5/2022,Print,SNI20220525-1044,KDR-500,SNI-317,,,IDR,"Rp5.444.400,65",5444400.65,,539536,,,5444400.65
6533469,SNI20220525-1045,25/5/2022,Print,SNI20220525-1045,52913,SNI-627,,,IDR,"Rp8.711.039,45",8711039.45,,863256,,,8711039.45
6533470,SNI20220525-1046,25/5/2022,Print,SNI20220525-1046,SNI-364,SNI-364,,,IDR,"Rp18.293.184,18",18293184.18,,1812838,,,18293184.18
6533471,SNI20220525-1047,25/5/2022,Print,SNI20220525-1047,109212,SNI-312,,,IDR,"Rp25.262.015,94",25262015.94,,2503443,,,25262015.94
6533472,SNI20220525-1048,25/5/2022,Print,SNI20220525-1048,SNI-525,SNI-621,,,IDR,"Rp5.662.176,24",5662176.24,,561117,,,5662176.24
6533473,SNI20220525-1049,25/5/2022,Print,SNI20220525-1049,17030,SNI-439,,,IDR,"Rp6.751.057,17",6751057.17,,669025,,,6751057.17
6533474,SNI20220525-1050,25/5/2022,Print,SNI20220525-1050,JBR-509,SNI-528,,,IDR,"Rp19.307.427,69",19307427.69,,1913350,,,19307427.69
6533475,SNI20220527-1111,27/5/2022,Print,SNI20220527-1111,SNI-966,SNI-966,,,IDR,"Rp755.786,18",755786.18,,74901,,,755786.18
6533476,SNI20220527-1112,27/5/2022,Print,SNI20220527-1112,160472,SNI-124,,,IDR,"Rp141.439,76",141439.76,,14015,,,141439.76
6533477,SNI20220527-1113,27/5/2022,Print,SNI20220527-1113,SNI-123,SNI-123,,,IDR,"Rp316.758,49",316758.49,,31391,,,316758.49
6533478,SNI20220527-1114,27/5/2022,Print,SNI20220527-1114,179149,SNI-033,,,IDR,"Rp136.575,61",136575.61,,13533,,,136575.61
6533479,SNI20220527-1115,27/5/2022,Print,SNI20220527-1115,19432,SNI-862,,,IDR,"Rp222.288,61",222288.61,,22026,,,222288.61
6533480,SNI20220527-1116,27/5/2022,Print,SNI20220527-1116,10410,SNI-274,,,IDR,"Rp230.897,46",230897.46,,22883,,,230897.46
6533481,SNI20220527-1117,27/5/2022,Print,SNI20220527-1117,7516,SNI-035,,,IDR,"Rp362.662,24",362662.24,,35938,,,362662.24
6533482,SNI20220527-1118,27/5/2022,Print,SNI20220527-1118,137942,SNI-493,,,IDR,"Rp179.607,52",179607.52,,17796,,,179607.52
6533483,SNI20220527-1119,27/5/2022,Print,SNI20220527-1119,48023,SNI-900,,,IDR,"Rp226.848,45",226848.45,,22478,,,226848.45
6533484,SNI20220527-1120,27/5/2022,Print,SNI20220527-1120,SNI-959,SNI-959,,,IDR,"Rp2.395.536,45",2395536.45,,237396,,,2395536.45
6533485,SNI20220527-1121,27/5/2022,Print,SNI20220527-1121,SNI-218,SNI-218,,,IDR,"Rp28.498.801,17",28498801.17,,2824206,,,28498801.17
6533486,SNI20220527-1122,27/5/2022,Print,SNI20220527-1122,JBR-256,SNI-138,,,IDR,"Rp2.177.759,86",2177759.86,,215814,,,2177759.86
6533487,SNI20220527-1123,27/5/2022,Print,SNI20220527-1123,SNI-918,SNI-918,,,IDR,"Rp30.488.643,01",30488643.01,,3021400,,,30488643.01
6533488,SNI20220527-1124,27/5/2022,Print,SNI20220527-1124,48478,SNI-557,,,IDR,"Rp653.328,76",653328.76,,64745,,,653328.76
6533489,SNI20220527-1125,27/5/2022,Print,SNI20220527-1125,SNI-558,SNI-558,,,IDR,"Rp377.829,24",377829.24,,37438,,,377829.24
6533490,SNI20220527-1126,27/5/2022,Print,SNI20220527-1126,SNI-927,SNI-927,,,IDR,"Rp19.613.653,16",19613653.16,,1943697,,,19613653.16
6533491,SNI20220527-1127,27/5/2022,Print,SNI20220527-1127,5130,SNI-940,,,IDR,"Rp25.262.015,94",25262015.94,,2503443,,,25262015.94
6533492,SNI20220527-1128,27/5/2022,Print,SNI20220527-1128,SNI-257,SNI-257,,,IDR,"Rp479.471,52",479471.52,,47513,,,479471.52
6533493,SNI20220527-1129,27/5/2022,Print,SNI20220527-1129,SNI-467,SNI-467,,,IDR,"Rp1.595.962,34",1595962.34,,158158,,,1595962.34
6533494,SNI20220528-1254,28/5/2022,Print,SNI20220528-1254,SNI-208,SNI-208,,,IDR,"Rp453.650,22",453650.22,,44952,,,453650.22
6533495,SNI20220528-1255,28/5/2022,Print,SNI20220528-1255,SNI-651,SNI-651,,,IDR,"Rp740.434,11",740434.11,,73368,,,740434.11
6533496,SNI20220528-1256,28/5/2022,Print,SNI20220528-1256,SNI-652,SNI-652,,,IDR,"Rp2.073.464,00",2073464,,205483,,,2073464
6533497,SNI20220528-1257,28/5/2022,Print,SNI20220528-1257,SNI-494,SNI-494,,,IDR,"Rp130.961,12",130961.12,,12975,,,130961.12
6533503,SNI20220528-1258,28/5/2022,Print,SNI20220528-1258,SNI-309,SNI-309,,,IDR,"Rp446.071,06",446071.06,,44202,,,446071.06
6533498,SNI20220528-1259,28/5/2022,Print,SNI20220528-1259,1051,SNI-901,,,IDR,"Rp453.652,26",453652.26,,44956,,,453652.26
6533499,SNI20220528-1260,28/5/2022,Print,SNI20220528-1260,109212,SNI-312,,,IDR,"Rp17.837.506,87",17837506.87,,1767681,,,17837506.87
6533500,SNI20220528-1261,28/5/2022,Print,SNI20220528-1261,SNI-074,SNI-074,,,IDR,"Rp24.826.467,77",24826467.77,,2460284,,,24826467.77
6533501,SNI20220528-1262,28/5/2022,Print,SNI20220528-1262,SNI-088,SNI-088,,,IDR,"Rp378.784,00",378784,,37538,,,378784
6533502,SNI20220528-1263,28/5/2022,Print,SNI20220528-1263,5162,SNI-902,,,IDR,"Rp317.554,44",317554.44,,31465,,,317554.44
6533504,SNI20220528-1264,28/5/2022,Print,SNI20220528-1264,SNI-476,SNI-476,,,IDR,"Rp120.266,80",120266.8,,11918,,,120266.8
6533505,SNI20220528-1265,28/5/2022,Print,SNI20220528-1265,7187,SNI-154,,,IDR,"Rp5.679.761,12",5679761.12,,562859,,,5679761.12
6533506,SNI20220528-1266,28/5/2022,Print,SNI20220528-1266,SNI-117,SNI-117,,,IDR,"Rp2.898.413,74",2898413.74,,287229,,,2898413.74
6533507,SNI20220530-1267,30/5/2022,Print,SNI20220530-1267,100146,SNI-379,,,IDR,"Rp11.977.680,24",11977680.24,,1186978,,,11977680.24
6533508,SNI20220530-1268,30/5/2022,Print,SNI20220530-1268,SNI-953,SNI-953,,,IDR,"Rp105.065,18",105065.18,,10413,,,105065.18
6533509,SNI20220530-1269,30/5/2022,Print,SNI20220530-1269,JBG-824,SNI-340,,,IDR,"Rp1.870.179,73",1870179.73,,185326,,,1870179.73
6533510,SNI20220530-1270,30/5/2022,Print,SNI20220530-1270,SNI-649,SNI-649,,,IDR,"Rp317.555,46",317555.46,,31467,,,317555.46
6533511,SNI20220530-1271,30/5/2022,Print,SNI20220530-1271,5676,SNI-567,,,IDR,"Rp453.652,26",453652.26,,44956,,,453652.26
6533512,SNI20220530-1272,30/5/2022,Print,SNI20220530-1272,17102,SNI-564,,,IDR,"Rp8.113.943,63",8113943.63,,804084,,,8113943.63
6533513,SNI20220530-1273,30/5/2022,Print,SNI20220530-1273,JBR-212,SNI-244,,,IDR,"Rp9.696.546,22",9696546.22,,960922,,,9696546.22
6533514,SNI20220530-1274,30/5/2022,Print,SNI20220530-1274,SNI-971,SNI-971,,,IDR,"Rp871.104,34",871104.34,,86326,,,871104.34
6533515,SNI20220530-1275,30/5/2022,Print,SNI20220530-1275,51672,SNI-491,,,IDR,"Rp14.159.678,33",14159678.33,,1403213,,,14159678.33
6533516,SNI20220530-1276,30/5/2022,Print,SNI20220530-1276,37345,SNI-135,,,IDR,"Rp47.815.940,35",47815940.35,,4738519,,,47815940.35
6533517,SNI20220530-1277,30/5/2022,Print,SNI20220530-1277,SNI-199,SNI-199,,,IDR,"Rp343.097,88",343097.88,,34000,,,343097.88
6533518,SNI20220530-1278,30/5/2022,Print,SNI20220530-1278,112703,SNI-561,,,IDR,"Rp12.067.978,40",12067978.4,,1195925,,,12067978.4
6533519,SNI20220530-1279,30/5/2022,Print,SNI20220530-1279,SNI-986,SNI-986,,,IDR,"Rp10.639.753,24",10639753.24,,1054390,,,10639753.24
6533520,SNI20220530-1280,30/5/2022,Print,SNI20220530-1280,SNI-519,SNI-519,,,IDR,"Rp6.652.925,27",6652925.27,,659301,,,6652925.27
6533521,SNI20220530-1281,30/5/2022,Print,SNI20220530-1281,SNI-919,SNI-919,,,IDR,"Rp46.226.275,57",46226275.57,,4580984,,,46226275.57
6533522,SNI20220530-1282,30/5/2022,Print,SNI20220530-1282,SNI-987,SNI-987,,,IDR,"Rp2.140.678,48",2140678.48,,212140,,,2140678.48
6533523,SNI20220530-1283,30/5/2022,Print,SNI20220530-1283,SNI-173,SNI-173,,,IDR,"Rp2.526.202,39",2526202.39,,250345,,,2526202.39
6533524,SNI20220530-1284,30/5/2022,Print,SNI20220530-1284,SNI-954,SNI-954,,,IDR,"Rp124.559,00",124559,,12344,,,124559
6533525,SNI20220531-1371,31/5/2022,Print,SNI20220531-1371,SNI-350,SNI-350,,,IDR,"Rp15.650.323,32",15650323.32,,1550934,,,15650323.32
6533526,SNI20220531-1372,31/5/2022,Print,SNI20220531-1372,SNI-534,SNI-534,,,IDR,"Rp844.694,91",844694.91,,83697,,,844694.91
6533527,SNI20220531-1373,31/5/2022,Print,SNI20220531-1373,164871,SNI-943,,,IDR,"Rp495.591,28",495591.28,,49109,,,495591.28
6533528,SNI20220531-1374,31/5/2022,Print,SNI20220531-1374,138612,SNI-945,,,IDR,"Rp88.042,53",88042.53,,8725,,,88042.53
6533529,SNI20220531-1375,31/5/2022,Print,SNI20220531-1375,SNI-966,SNI-966,,,IDR,"Rp84.811,46",84811.46,,8403,,,84811.46
6533530,SNI20220531-1376,31/5/2022,Print,SNI20220531-1376,131746,SNI-228,,,IDR,"Rp544.379,04",544379.04,,53940,,,544379.04
6533531,SNI20220531-1377,31/5/2022,Print,SNI20220531-1377,1108,SNI-229,,,IDR,"Rp713.649,92",713649.92,,70717,,,713649.92
6533532,SNI20220531-1378,31/5/2022,Print,SNI20220531-1378,SNI-475,SNI-475,,,IDR,"Rp222.288,61",222288.61,,22026,,,222288.61
6533533,SNI20220531-1379,31/5/2022,Print,SNI20220531-1379,7172,SNI-226,,,IDR,"Rp490.927,98",490927.98,,48653,,,490927.98
6533534,SNI20220531-1380,31/5/2022,Print,SNI20220531-1380,SNI-225,SNI-225,,,IDR,"Rp635.115,00",635115,,62942,,,635115
6533535,SNI20220531-1381,31/5/2022,Print,SNI20220531-1381,SNI-079,SNI-079,,,IDR,"Rp916.754,08",916754.08,,90849,,,916754.08
6533536,SNI20220531-1382,31/5/2022,Print,SNI20220531-1382,BLT-602,SNI-015,,,IDR,"Rp12.134.868,34",12134868.34,,1202555,,,12134868.34
6533537,SNI20220531-1383,31/5/2022,Print,SNI20220531-1383,11146,SNI-058,,,IDR,"Rp22.441.201,95",22441201.95,,2223903,,,22441201.95
6533538,SNI20220531-1384,31/5/2022,Print,SNI20220531-1384,SNI-158,SNI-168,,,IDR,"Rp4.652.522,93",4652522.93,,461059,,,4652522.93
6533539,SNI20220531-1385,31/5/2022,Print,SNI20220531-1385,48507,SNI-393,,,IDR,"Rp17.293.966,57",17293966.57,,1713818,,,17293966.57
6533540,SNI20220531-1386,31/5/2022,Print,SNI20220531-1386,SNI-148,SNI-148,,,IDR,"Rp3.599.090,32",3599090.32,,356668,,,3599090.32
6533541,SNI20220531-1387,31/5/2022,Print,SNI20220531-1387,SNI-488,SNI-488,,,IDR,"Rp5.813.984,76",5813984.76,,576161,,,5813984.76
6533542,SNI20220531-1388,31/5/2022,Print,SNI20220531-1388,SNI-149,SNI-149,,,IDR,"Rp5.666.280,10",5666280.1,,561525,,,5666280.1
6533543,SNI20220531-1389,31/5/2022,Print,SNI20220531-1389,SNI-169,SNI-169,,,IDR,"Rp8.028.161,81",8028161.81,,795583,,,8028161.81
6533544,SNI20220531-1390,31/5/2022,Print,SNI20220531-1390,14505,SNI-242,,,IDR,"Rp5.382.329,03",5382329.03,,533383,,,5382329.03
6533545,SNI20220531-1405,31/5/2022,Print,SNI20220531-1405,SNI-568,SNI-568,,,IDR,"Rp11.127.300,00",11127300,,1102706,,,11127300
