Date,Transaction Type,Transaction Number,Display Name,Customer ID,Status By Today,Warehouse,Location ID,Reference Number,Product Name,Product Code,Item Discount Header,Rate Header,Description,Quantity,Unit,Unit Price,Total Line,Discount Line %,Discount Rate,Tax Rate,Tax Rate ID,Total per line,Discount Amount,Tax Amount,Taxable Amount per Line,Discount %,Company Name,Rate,Gross Amount,Gross Amt New
31/01/2022,Sales Order,SNI20220131-1244,TOKO SLAMET JAYA,4222,Partially Sent,Sedati,14,SNI-073,,Promotion Discount,Promotion Discount,-2.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
31/01/2022,Sales Order,SNI20220131-1244,TOKO SLAMET JAYA,4222,Partially Sent,Sedati,14,SNI-073,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2.50%,,5,Karton,208518.1818,1042590.909,3.00%,3,10,5,1011313.182,217432.3341,98603.03523,986030.3523,2.5,,202262.6364,1109916.217,1146850
31/01/2022,Sales Order,SNI20220131-1244,TOKO SLAMET JAYA,4222,Partially Sent,Sedati,14,SNI-073,,Promotion Discount,Promotion Discount,-2.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1.50%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,39441.21409,39845.73936,398457.3936,1.5,,202262.6364,444371.0121,458740
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Durian 25g,POP-0066,Promotion Discount,-1.50%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,39441.21409,19922.86968,199228.6968,1.5,,202262.6364,222185.506,229370
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Blueberry 25g,POP-0065,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Choco Cheese 25g,POP-0060,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Doger 25g,POP-0062,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Es Teler 25g,POP-0064,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Guava 25g,POP-0067,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Moccacino 25g,POP-0070,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Sirsak 25g,POP-0074,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Taro 25g,POP-0053,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Tornado Squash 25g,POP-0054,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,39441.21409,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,**Pop Ice Yogurt Strawberry 25g,POP-0075,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,39441.21409,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
4/1/2022,Sales Order,SNI20220104-17,toko delapan,19866,Partially Sent,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-1.50%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,36156.56482,19922.86968,199228.6968,1.5,,202262.6364,222185.506,229370
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Blueberry 25g,POP-0065,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1.50%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,36156.56482,19922.86968,199228.6968,1.5,,202262.6364,222185.506,229370
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Coklat Biskuit 25g,POP-0059,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Es Teler 25g,POP-0064,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Guava 25g,POP-0067,Promotion Discount,-1.50%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,36156.56482,3984.573936,39845.73936,1.5,,40452.52727,44437.10121,45874
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-1.50%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,36156.56482,19922.86968,199228.6968,1.5,,202262.6364,222185.506,229370
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,36156.56482,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Moccacino 25g,POP-0070,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,36156.56482,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-1.50%,,3,Pack,41703.63636,125110.9091,3.00%,3,10,5,121357.5818,36156.56482,11953.72181,119537.2181,1.5,,40452.52727,133311.3036,137622
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Yogurt Strawberry 25g,POP-0075,Promotion Discount,-1.50%,,2,Pack,41703.63636,83407.27273,3.00%,3,10,5,80905.05455,36156.56482,7969.147873,79691.47873,1.5,,40452.52727,88874.20242,91748
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Pop Ice Tornado Squash 25g,POP-0054,Promotion Discount,-1.50%,,1,Pack,41703.63636,41703.63636,3.00%,3,10,5,40452.52727,36156.56482,3984.573936,39845.73936,1.5,,40452.52727,44437.10121,45874
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-1.50%,,2,Karton,194820,389640,3.00%,3,10,5,377950.8,36156.56482,37228.1538,372281.538,1.5,,188975.4,415178.9538,428604
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-1.50%,,6,Pack,15595.45455,93572.72727,3.00%,3,10,5,90765.54545,36156.56482,8940.406227,89404.06227,1.5,,15127.59091,99705.95168,102930
21/01/2022,Sales Order,SNI20220121-700,toko delapan,19866,Closed,Sedati,14,SNI-557,,Promotion Discount,Promotion Discount,-1.50%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,1032.165,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,**Pop Ice Choco Cheese 25g,POP-0060,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,1032.165,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,**Pop Ice Durian 25g,POP-0066,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,1032.165,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,1032.165,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,**Pop Ice Thunder Choco Malt 25g,POP-0052,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,1032.165,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
4/1/2022,Sales Order,SNI20220104-21,Toko semoga lancar,42342,Partially Sent,Sedati,14,SNI-228,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-0.50%,,2,Pack,38963.63636,77927.27273,1.00%,1,10,5,77148,746.982,7676.226,76762.26,0.5,,38574,84824.226,85720
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-0.50%,,2,Pack,15595.45455,31190.90909,1.00%,1,10,5,30879,746.982,3072.4605,30724.605,0.5,,15439.5,33951.4605,34310
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,**Nutrijell Pudding Susu Coklat 145g,NJL-0014,Promotion Discount,-0.50%,,6,Pcs,6964.545455,41787.27273,1.00%,1,10,5,41369.4,746.982,4116.2553,41162.553,0.5,,6894.900001,45485.6553,45966
5/1/2022,Sales Order,SNI20220105-49,Toko Ciprut,32518,Closed,Sedati,14,SNI-577,,Promotion Discount,Promotion Discount,-0.50%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
5/1/2022,Sales Order,SNI20220105-50,Toko Bu sinta,204044,Closed,Sedati,14,SNI-580,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-0.50%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,609.7725,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
