Date,Transaction Type,Transaction Number,Display Name,Customer ID,Status By Today,Warehouse,Location ID,Reference Number,Product Name,Product Code,Item Discount Header,Rate Header,Description,Quantity,Unit,Unit Price,Total Line,Discount Line %,Discount Rate,Tax Rate,Tax Rate ID,Total per line,Discount Amount,Tax Amount,Taxable Amount per Line,Discount %,Company Name,Rate,Gross Amount,Gross Amt New
18/01/2022,Sales Order,SNI20220118-500,Delima plastik,32343,Closed,Sedati,14,SNI-402,**My Vla Vanilla 60g,MVL-0001,Promotion Discount,-1%,,1,Box,23136.36364,23136.36364,1.00%,1,10,5,22905,1657.62,2267.595,22675.95,1,,22905,25172.595,25450
18/01/2022,Sales Order,SNI20220118-500,Delima plastik,32343,Closed,Sedati,14,SNI-402,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-501,Salim,4627,Closed,Sedati,14,SNI-403,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,4086.956364,20230.434,202304.34,1,,204347.8182,224578.2522,229370
18/01/2022,Sales Order,SNI20220118-501,Salim,4627,Closed,Sedati,14,SNI-403,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-501,Salim,4627,Closed,Sedati,14,SNI-403,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,4086.956364,20230.434,202304.34,1,,204347.8182,224578.2522,229370
18/01/2022,Sales Order,SNI20220118-501,Salim,4627,Closed,Sedati,14,SNI-403,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-503,Maju Jaya,9486,Closed,Sedati,14,SNI-417,**Nutrijell Melon 15g,NJL-0026,Promotion Discount,-1%,,3,Box,42448.18182,127344.5455,1.00%,1,10,5,126071.1,2521.422,12481.0389,124810.389,1,,42023.7,138552.1389,140079
18/01/2022,Sales Order,SNI20220118-503,Maju Jaya,9486,Closed,Sedati,14,SNI-417,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-503,Maju Jaya,9486,Closed,Sedati,14,SNI-417,**Nutrijell Kelapa Muda 15g,NJL-0009,Promotion Discount,-1%,,3,Box,42448.18182,127344.5455,1.00%,1,10,5,126071.1,2521.422,12481.0389,124810.389,1,,42023.7,138552.1389,140079
18/01/2022,Sales Order,SNI20220118-503,Maju Jaya,9486,Closed,Sedati,14,SNI-417,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,**Nutrijell Ekonomis Coklat 20gr,NJL-0007,Promotion Discount,-1%,,1,Box,23593.63636,23593.63636,1.00%,1,10,5,23357.7,2205.513,2312.4123,23124.123,1,,23357.7,25670.1123,25953
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,**Nutrijell Ekonomis Mangga 10g,NJL-0037,Promotion Discount,-1%,,1,Box,16185.45455,16185.45455,1.00%,1,10,5,16023.6,2205.513,1586.3364,15863.364,1,,16023.6,17609.9364,17804
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,**Nutrijell Ekonomis Strawberry 10g,NJL-0039,Promotion Discount,-1%,,1,Box,16185.45455,16185.45455,1.00%,1,10,5,16023.6,2205.513,1586.3364,15863.364,1,,16023.6,17609.9364,17804
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1%,,3,Pack,41703.63636,125110.9091,1.00%,1,10,5,123859.8,2205.513,12262.1202,122621.202,1,,41286.6,136121.9202,137622
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,2205.513,4087.3734,40873.734,1,,41286.6,45373.9734,45874
18/01/2022,Sales Order,SNI20220118-507,TK BU IYEM,32199,Closed,Sedati,14,SNI-258,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,**Nutrijell Pudding Susu Coklat 145g,NJL-0014,Promotion Discount,-1%,,6,Pcs,6964.545455,41787.27273,1.00%,1,10,5,41369.4,1159.002,4095.5706,40955.706,1,,6894.900001,45464.9706,45966
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,**Nutrijell Pudding Susu Melon 145g,NJL-0017,Promotion Discount,-1%,,3,Pcs,6439.090909,19317.27273,1.00%,1,10,5,19124.1,1159.002,1893.2859,18932.859,1,,6374.7,21017.3859,21249
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,**Nutrijell Pudding Susu Mangga 130g,NJL-0018,Promotion Discount,-1%,,3,Pcs,6439.090909,19317.27273,1.00%,1,10,5,19124.1,1159.002,1893.2859,18932.859,1,,6374.7,21017.3859,21249
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,**Nutrijell Pudding Susu Strawberry 145g,NJL-0019,Promotion Discount,-1%,,3,Pcs,6439.090909,19317.27273,1.00%,1,10,5,19124.1,1159.002,1893.2859,18932.859,1,,6374.7,21017.3859,21249
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,**Agarasa Chocolate 22g - Inner Box,AGR-0001,Promotion Discount,-1%,,1,Box,17331.81818,17331.81818,1.00%,1,10,5,17158.5,1159.002,1698.6915,16986.915,1,,17158.5,18857.1915,19065
18/01/2022,Sales Order,SNI20220118-511,Tk Bagus,32462,Closed,Sedati,14,SNI-521,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,5921.026364,20230.434,202304.34,1,,204347.8182,224578.2522,229370
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,1,Karton,208518.1818,208518.1818,2.00%,2,10,5,204347.8182,5921.026364,20230.434,202304.34,1,,204347.8182,224578.2522,229370
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-2%,,1,Karton,187150,187150,2.00%,2,10,5,183407,5921.026364,18157.293,181572.93,1,,183407,201564.293,205865
18/01/2022,Sales Order,SNI20220118-512,Tk ari jaya,31968,Closed,Sedati,14,SNI-848,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-517,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**My Vla Vanilla 60g,MVL-0001,Promotion Discount,-3%,,4,Karton,277633.6364,1110534.545,3.00%,3,10,5,1077218.509,25594.93146,106644.6324,1066446.324,1,,269304.6273,1183863.141,1221588
18/01/2022,Sales Order,SNI20220118-517,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-517,Tk Nurul,32019,Closed,Sedati,14,SNI-078,**Nutrijell Kelapa Muda 15g,NJL-0009,Promotion Discount,-3%,,3,Karton,509372.7273,1528118.182,3.00%,3,10,5,1482274.636,25594.93146,146745.189,1467451.89,1,,494091.5455,1629019.825,1680930
18/01/2022,Sales Order,SNI20220118-517,Tk Nurul,32019,Closed,Sedati,14,SNI-078,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Pop Ice Lychee 25g,POP-0073,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,3877.548182,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,3877.548182,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,3877.548182,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,3877.548182,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-2%,,1,Pack,41703.63636,41703.63636,2.00%,2,10,5,40869.56364,3877.548182,4046.0868,40460.868,1,,40869.56364,44915.65044,45874
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,**Anget Sari Wedang Jahe 24g,ASR-0002,Promotion Discount,-2%,,1,Karton,187150,187150,2.00%,2,10,5,183407,3877.548182,18157.293,181572.93,1,,183407,201564.293,205865
18/01/2022,Sales Order,SNI20220118-518,Tk Ali,31023,Closed,Sedati,14,SNI-050,,Promotion Discount,Promotion Discount,-2%,,,,-2%,0,2.00%,2,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-3%,,10,Karton,208518.1818,2085181.818,3.00%,3,10,5,2022626.364,101131.3182,198217.3836,1982173.836,2,,202262.6364,2220843.747,2293700
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-3%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,101131.3182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-3%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,101131.3182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Permen Karet 25g,POP-0063,Promotion Discount,-3%,,2,Karton,208518.1818,417036.3636,3.00%,3,10,5,404525.2727,101131.3182,39643.47673,396434.7673,2,,202262.6364,444168.7495,458740
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Vanilla Latte 25g,POP-0071,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Yogurt Strawberry 25g,POP-0075,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Moccacino 25g,POP-0070,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Coklat Susu 25g,POP-0069,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Choco Cream 25g,POP-0068,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-3%,,1,Karton,208518.1818,208518.1818,3.00%,3,10,5,202262.6364,101131.3182,19821.73836,198217.3836,2,,202262.6364,222084.3747,229370
18/01/2022,Sales Order,SNI20220118-519,Tk berkah snack,32023,Closed,Sedati,14,SNI-082,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-1%,,3,Pack,41703.63636,125110.9091,1.00%,1,10,5,123859.8,2268.2565,12324.0501,123240.501,0.5,,41286.6,136183.8501,137622
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Pop Ice Coklat Biskuit 25g,POP-0059,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,2268.2565,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-1%,,2,Pack,41703.63636,83407.27273,1.00%,1,10,5,82573.2,2268.2565,8216.0334,82160.334,0.5,,41286.6,90789.2334,91748
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Pop Ice Cream Cheese 25g,POP-0077,Promotion Discount,-1%,,1,Pack,41703.63636,41703.63636,1.00%,1,10,5,41286.6,2268.2565,4108.0167,41080.167,0.5,,41286.6,45394.6167,45874
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Anget Sari Susu Jahe 25g,ASR-0001,Promotion Discount,-1%,,1,Pack,38963.63636,38963.63636,1.00%,1,10,5,38574,2268.2565,3838.113,38381.13,0.5,,38574,42412.113,42860
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Nutrijell Strawberry 15g,NJL-0030,Promotion Discount,-1%,,1,Box,42448.18182,42448.18182,1.00%,1,10,5,42023.7,2268.2565,4181.35815,41813.5815,0.5,,42023.7,46205.05815,46693
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Nutrijell Mangga 15g,NJL-0028,Promotion Discount,-1%,,1,Box,42448.18182,42448.18182,1.00%,1,10,5,42023.7,2268.2565,4181.35815,41813.5815,0.5,,42023.7,46205.05815,46693
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,**Nutrijell Plain 15g,NJL-0031,Promotion Discount,-1%,,1,Box,42448.18182,42448.18182,1.00%,1,10,5,42023.7,2268.2565,4181.35815,41813.5815,0.5,,42023.7,46205.05815,46693
19/01/2022,Sales Order,SNI20220119-565,Toko lumintu,51701,Closed,Sedati,14,SNI-293,,Promotion Discount,Promotion Discount,-1%,,,,-1%,0,1.00%,1,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-3%,,100,Karton,208518.1818,20851818.18,3.00%,3,10,5,20226263.64,1001200.05,1961947.573,19619475.73,3,,202262.6364,22188211.21,22937000
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,**Pop Ice Mango 25g,POP-0057,Promotion Discount,-3%,,20,Karton,208518.1818,4170363.636,3.00%,3,10,5,4045252.727,1001200.05,392389.5145,3923895.145,3,,202262.6364,4437642.242,4587400
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,**Pop Ice Strawberry 25g,POP-0058,Promotion Discount,-3%,,20,Karton,208518.1818,4170363.636,3.00%,3,10,5,4045252.727,1001200.05,392389.5145,3923895.145,3,,202262.6364,4437642.242,4587400
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,**Pop Ice Avocado 25g,POP-0055,Promotion Discount,-3%,,15,Karton,208518.1818,3127772.727,3.00%,3,10,5,3033939.545,1001200.05,294292.1359,2942921.359,3,,202262.6364,3328231.681,3440550
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,**Pop Ice Vanilla Blue 25g,POP-0061,Promotion Discount,-3%,,10,Karton,208518.1818,2085181.818,3.00%,3,10,5,2022626.364,1001200.05,196194.7573,1961947.573,3,,202262.6364,2218821.121,2293700
19/01/2022,Sales Order,SNI20220119-566,toko rizki,52072,Closed,Sedati,14,SNI-424,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-567,Tk dewi sartika,32698,Closed,Sedati,14,SNI-757,**Pop Ice Chocolate 25g,POP-0051,Promotion Discount,-3%,,115,Karton,208518.1818,23979590.91,3.00%,3,10,5,23260203.18,1274254.609,2256239.709,22562397.09,3,,202262.6364,25516442.89,26377550
19/01/2022,Sales Order,SNI20220119-567,Tk dewi sartika,32698,Closed,Sedati,14,SNI-757,,Promotion Discount,Promotion Discount,-3%,,,,-3%,0,3.00%,3,10,5,,,,,,,,,0
19/01/2022,Sales Order,SNI20220119-567,Tk dewi sartika,32698,Closed,Sedati,14,SNI-757,**Pop Ice Melon 25g,POP-0056,Promotion Discount,-3%,,20,Karton,208518.1818,4170363.636,3.00%,3,10,5,4045252.727,1274254.609,392389.5145,3923895.145,3,,202262.6364,4437642.242,4587400
